Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
1.21807	DL DCI Rxed	121	8	0	1	2	0	15	2
1.21807	DL DCI Rxed	121	8	0	3	1	0	15	2
1.21807	DL DCI Rxed	121	8	0	3	2	0	15	2
1.21893	HARQ FD Txed	121	8	0	3	2	0	12	2
1.21893	HARQ FD Txed	121	8	0	1	2	0	12	2
1.21893	HARQ FD Txed	121	8	0	1	1	0	12	2
1.21893	HARQ FD Txed	121	8	0	3	1	0	12	2
1.21907	DL DCI Rxed	121	9	0	1	1	0	14	2
1.21907	DL DCI Rxed	121	9	0	1	2	0	14	2
1.21907	DL DCI Rxed	121	9	0	3	1	0	14	2
1.21907	DL DCI Rxed	121	9	0	3	2	0	14	2
1.21993	HARQ FD Txed	121	9	0	3	2	0	11	2
1.21993	HARQ FD Txed	121	9	0	1	2	0	11	2
1.21993	HARQ FD Txed	121	9	0	1	1	0	11	2
1.21993	HARQ FD Txed	121	9	0	3	1	0	11	2
1.22007	DL DCI Rxed	122	0	0	1	1	0	13	2
1.22007	DL DCI Rxed	122	0	0	1	2	0	13	2
1.22007	DL DCI Rxed	122	0	0	3	1	0	13	2
1.22007	DL DCI Rxed	122	0	0	3	2	0	13	2
1.22093	HARQ FD Txed	122	0	0	3	2	0	15	2
1.22093	HARQ FD Txed	122	0	0	1	2	0	15	2
1.22093	HARQ FD Txed	122	0	0	1	1	0	15	2
1.22093	HARQ FD Txed	122	0	0	3	1	0	15	2
1.22107	DL DCI Rxed	122	1	0	1	1	0	12	2
1.22107	DL DCI Rxed	122	1	0	1	2	0	12	2
1.22107	DL DCI Rxed	122	1	0	3	1	0	12	2
1.22107	DL DCI Rxed	122	1	0	3	2	0	12	2
1.22193	HARQ FD Txed	122	1	0	3	2	0	14	2
1.22193	HARQ FD Txed	122	1	0	1	2	0	14	2
1.22193	HARQ FD Txed	122	1	0	1	1	0	14	2
1.22193	HARQ FD Txed	122	1	0	3	1	0	14	2
1.22207	DL DCI Rxed	122	2	0	1	1	0	11	2
1.22207	DL DCI Rxed	122	2	0	1	2	0	11	2
1.22207	DL DCI Rxed	122	2	0	3	1	0	11	2
1.22207	DL DCI Rxed	122	2	0	3	2	0	11	2
1.22293	HARQ FD Txed	122	2	0	3	2	0	13	2
1.22293	HARQ FD Txed	122	2	0	1	2	0	13	2
1.22293	HARQ FD Txed	122	2	0	1	1	0	13	2
1.22293	HARQ FD Txed	122	2	0	3	1	0	13	2
1.22307	DL DCI Rxed	122	3	0	1	1	0	15	2
1.22307	DL DCI Rxed	122	3	0	1	2	0	15	2
1.22307	DL DCI Rxed	122	3	0	3	1	0	15	2
1.22307	DL DCI Rxed	122	3	0	3	2	0	15	2
1.22393	HARQ FD Txed	122	3	0	3	2	0	12	2
1.22393	HARQ FD Txed	122	3	0	1	2	0	12	2
1.22393	HARQ FD Txed	122	3	0	1	1	0	12	2
1.22393	HARQ FD Txed	122	3	0	3	1	0	12	2
1.22407	DL DCI Rxed	122	4	0	1	1	0	14	2
1.22407	DL DCI Rxed	122	4	0	1	2	0	14	2
1.22407	DL DCI Rxed	122	4	0	3	1	0	14	2
1.22407	DL DCI Rxed	122	4	0	3	2	0	14	2
1.22493	HARQ FD Txed	122	4	0	3	2	0	11	2
1.22493	HARQ FD Txed	122	4	0	1	2	0	11	2
1.22493	HARQ FD Txed	122	4	0	1	1	0	11	2
1.22493	HARQ FD Txed	122	4	0	3	1	0	11	2
1.22507	DL DCI Rxed	122	5	0	1	1	0	13	2
1.22507	DL DCI Rxed	122	5	0	1	2	0	13	2
1.22507	DL DCI Rxed	122	5	0	3	1	0	13	2
1.22507	DL DCI Rxed	122	5	0	3	2	0	13	2
1.22593	HARQ FD Txed	122	5	0	3	2	0	15	2
1.22593	HARQ FD Txed	122	5	0	1	2	0	15	2
1.22593	HARQ FD Txed	122	5	0	1	1	0	15	2
1.22593	HARQ FD Txed	122	5	0	3	1	0	15	2
1.22607	DL DCI Rxed	122	6	0	1	1	0	12	2
1.22607	DL DCI Rxed	122	6	0	1	2	0	12	2
1.22607	DL DCI Rxed	122	6	0	3	1	0	12	2
1.22607	DL DCI Rxed	122	6	0	3	2	0	12	2
1.22693	HARQ FD Txed	122	6	0	1	2	0	14	2
1.22693	HARQ FD Txed	122	6	0	3	2	0	14	2
1.22693	HARQ FD Txed	122	6	0	3	1	0	14	2
1.22693	HARQ FD Txed	122	6	0	1	1	0	14	2
1.22707	DL DCI Rxed	122	7	0	1	1	0	11	2
1.22707	DL DCI Rxed	122	7	0	1	2	0	11	2
1.22707	DL DCI Rxed	122	7	0	3	1	0	11	2
1.22707	DL DCI Rxed	122	7	0	3	2	0	11	2
1.22793	HARQ FD Txed	122	7	0	1	2	0	13	2
1.22793	HARQ FD Txed	122	7	0	3	2	0	13	2
1.22793	HARQ FD Txed	122	7	0	3	1	0	13	2
1.22793	HARQ FD Txed	122	7	0	1	1	0	13	2
1.22807	DL DCI Rxed	122	8	0	1	1	0	15	2
1.22807	DL DCI Rxed	122	8	0	1	2	0	15	2
1.22807	DL DCI Rxed	122	8	0	3	1	0	15	2
1.22807	DL DCI Rxed	122	8	0	3	2	0	15	2
1.22893	HARQ FD Txed	122	8	0	1	2	0	12	2
1.22893	HARQ FD Txed	122	8	0	3	2	0	12	2
1.22893	HARQ FD Txed	122	8	0	3	1	0	12	2
1.22893	HARQ FD Txed	122	8	0	1	1	0	12	2
1.22907	DL DCI Rxed	122	9	0	1	1	0	14	2
1.22907	DL DCI Rxed	122	9	0	1	2	0	14	2
1.22907	DL DCI Rxed	122	9	0	3	1	0	14	2
1.22907	DL DCI Rxed	122	9	0	3	2	0	14	2
1.22993	HARQ FD Txed	122	9	0	1	2	0	11	2
1.22993	HARQ FD Txed	122	9	0	3	2	0	11	2
1.22993	HARQ FD Txed	122	9	0	3	1	0	11	2
1.22993	HARQ FD Txed	122	9	0	1	1	0	11	2
1.23007	DL DCI Rxed	123	0	0	1	1	0	13	2
1.23007	DL DCI Rxed	123	0	0	1	2	0	13	2
1.23007	DL DCI Rxed	123	0	0	3	1	0	13	2
1.23007	DL DCI Rxed	123	0	0	3	2	0	13	2
1.23093	HARQ FD Txed	123	0	0	1	2	0	15	2
1.23093	HARQ FD Txed	123	0	0	3	2	0	15	2
1.23093	HARQ FD Txed	123	0	0	3	1	0	15	2
1.23093	HARQ FD Txed	123	0	0	1	1	0	15	2
1.23107	DL DCI Rxed	123	1	0	1	1	0	12	2
1.23107	DL DCI Rxed	123	1	0	1	2	0	12	2
1.23107	DL DCI Rxed	123	1	0	3	1	0	12	2
1.23107	DL DCI Rxed	123	1	0	3	2	0	12	2
1.23193	HARQ FD Txed	123	1	0	1	2	0	14	2
1.23193	HARQ FD Txed	123	1	0	3	2	0	14	2
1.23193	HARQ FD Txed	123	1	0	3	1	0	14	2
1.23193	HARQ FD Txed	123	1	0	1	1	0	14	2
1.23207	DL DCI Rxed	123	2	0	1	1	0	11	2
1.23207	DL DCI Rxed	123	2	0	1	2	0	11	2
1.23207	DL DCI Rxed	123	2	0	3	1	0	11	2
1.23207	DL DCI Rxed	123	2	0	3	2	0	11	2
1.23293	HARQ FD Txed	123	2	0	1	2	0	13	2
1.23293	HARQ FD Txed	123	2	0	3	2	0	13	2
1.23293	HARQ FD Txed	123	2	0	3	1	0	13	2
1.23293	HARQ FD Txed	123	2	0	1	1	0	13	2
1.23307	DL DCI Rxed	123	3	0	1	1	0	15	2
1.23307	DL DCI Rxed	123	3	0	1	2	0	15	2
1.23307	DL DCI Rxed	123	3	0	3	1	0	15	2
1.23307	DL DCI Rxed	123	3	0	3	2	0	15	2
1.23393	HARQ FD Txed	123	3	0	1	2	0	12	2
1.23393	HARQ FD Txed	123	3	0	3	2	0	12	2
1.23393	HARQ FD Txed	123	3	0	3	1	0	12	2
1.23393	HARQ FD Txed	123	3	0	1	1	0	12	2
1.23407	DL DCI Rxed	123	4	0	1	1	0	14	2
1.23407	DL DCI Rxed	123	4	0	1	2	0	14	2
1.23407	DL DCI Rxed	123	4	0	3	1	0	14	2
1.23407	DL DCI Rxed	123	4	0	3	2	0	14	2
1.23493	HARQ FD Txed	123	4	0	1	2	0	11	2
1.23493	HARQ FD Txed	123	4	0	3	2	0	11	2
1.23493	HARQ FD Txed	123	4	0	3	1	0	11	2
1.23493	HARQ FD Txed	123	4	0	1	1	0	11	2
1.23507	DL DCI Rxed	123	5	0	1	1	0	13	2
1.23507	DL DCI Rxed	123	5	0	1	2	0	13	2
1.23507	DL DCI Rxed	123	5	0	3	1	0	13	2
1.23507	DL DCI Rxed	123	5	0	3	2	0	13	2
1.23593	HARQ FD Txed	123	5	0	1	2	0	15	2
1.23593	HARQ FD Txed	123	5	0	3	2	0	15	2
1.23593	HARQ FD Txed	123	5	0	3	1	0	15	2
1.23593	HARQ FD Txed	123	5	0	1	1	0	15	2
1.23607	DL DCI Rxed	123	6	0	1	1	0	12	2
1.23607	DL DCI Rxed	123	6	0	1	2	0	12	2
1.23607	DL DCI Rxed	123	6	0	3	1	0	12	2
1.23607	DL DCI Rxed	123	6	0	3	2	0	12	2
1.23693	HARQ FD Txed	123	6	0	1	2	0	14	2
1.23693	HARQ FD Txed	123	6	0	3	2	0	14	2
1.23693	HARQ FD Txed	123	6	0	3	1	0	14	2
1.23693	HARQ FD Txed	123	6	0	1	1	0	14	2
1.23707	DL DCI Rxed	123	7	0	1	1	0	11	2
1.23707	DL DCI Rxed	123	7	0	1	2	0	11	2
1.23707	DL DCI Rxed	123	7	0	3	1	0	11	2
1.23707	DL DCI Rxed	123	7	0	3	2	0	11	2
1.23793	HARQ FD Txed	123	7	0	3	1	0	13	2
1.23793	HARQ FD Txed	123	7	0	1	2	0	13	2
1.23793	HARQ FD Txed	123	7	0	3	2	0	13	2
1.23793	HARQ FD Txed	123	7	0	1	1	0	13	2
1.23807	DL DCI Rxed	123	8	0	1	1	0	15	2
1.23807	DL DCI Rxed	123	8	0	1	2	0	15	2
1.23807	DL DCI Rxed	123	8	0	3	1	0	15	2
1.23807	DL DCI Rxed	123	8	0	3	2	0	15	2
1.23893	HARQ FD Txed	123	8	0	3	2	0	12	2
1.23893	HARQ FD Txed	123	8	0	1	2	0	12	2
1.23893	HARQ FD Txed	123	8	0	3	1	0	12	2
1.23893	HARQ FD Txed	123	8	0	1	1	0	12	2
1.23907	DL DCI Rxed	123	9	0	1	1	0	14	2
1.23907	DL DCI Rxed	123	9	0	1	2	0	14	2
1.23907	DL DCI Rxed	123	9	0	3	1	0	14	2
1.23907	DL DCI Rxed	123	9	0	3	2	0	14	2
1.23993	HARQ FD Txed	123	9	0	3	1	0	11	2
1.23993	HARQ FD Txed	123	9	0	1	2	0	11	2
1.23993	HARQ FD Txed	123	9	0	3	2	0	11	2
1.23993	HARQ FD Txed	123	9	0	1	1	0	11	2
1.24007	DL DCI Rxed	124	0	0	1	1	0	13	2
1.24007	DL DCI Rxed	124	0	0	1	2	0	13	2
1.24007	DL DCI Rxed	124	0	0	3	1	0	13	2
1.24007	DL DCI Rxed	124	0	0	3	2	0	13	2
1.24093	HARQ FD Txed	124	0	0	3	2	0	15	2
1.24093	HARQ FD Txed	124	0	0	1	2	0	15	2
1.24093	HARQ FD Txed	124	0	0	3	1	0	15	2
1.24093	HARQ FD Txed	124	0	0	1	1	0	15	2
1.24107	DL DCI Rxed	124	1	0	1	1	0	12	2
1.24107	DL DCI Rxed	124	1	0	1	2	0	12	2
1.24107	DL DCI Rxed	124	1	0	3	1	0	12	2
1.24107	DL DCI Rxed	124	1	0	3	2	0	12	2
1.24193	HARQ FD Txed	124	1	0	3	2	0	14	2
1.24193	HARQ FD Txed	124	1	0	1	2	0	14	2
1.24193	HARQ FD Txed	124	1	0	3	1	0	14	2
1.24193	HARQ FD Txed	124	1	0	1	1	0	14	2
1.24207	DL DCI Rxed	124	2	0	1	1	0	11	2
1.24207	DL DCI Rxed	124	2	0	1	2	0	11	2
1.24207	DL DCI Rxed	124	2	0	3	1	0	11	2
1.24207	DL DCI Rxed	124	2	0	3	2	0	11	2
1.24293	HARQ FD Txed	124	2	0	3	2	0	13	2
1.24293	HARQ FD Txed	124	2	0	1	2	0	13	2
1.24293	HARQ FD Txed	124	2	0	3	1	0	13	2
1.24293	HARQ FD Txed	124	2	0	1	1	0	13	2
1.24307	DL DCI Rxed	124	3	0	1	1	0	15	2
1.24307	DL DCI Rxed	124	3	0	1	2	0	15	2
1.24307	DL DCI Rxed	124	3	0	3	1	0	15	2
1.24307	DL DCI Rxed	124	3	0	3	2	0	15	2
1.24393	HARQ FD Txed	124	3	0	3	2	0	12	2
1.24393	HARQ FD Txed	124	3	0	1	2	0	12	2
1.24393	HARQ FD Txed	124	3	0	3	1	0	12	2
1.24393	HARQ FD Txed	124	3	0	1	1	0	12	2
1.24407	DL DCI Rxed	124	4	0	1	1	0	14	2
1.24407	DL DCI Rxed	124	4	0	1	2	0	14	2
1.24407	DL DCI Rxed	124	4	0	3	1	0	14	2
1.24407	DL DCI Rxed	124	4	0	3	2	0	14	2
1.24493	HARQ FD Txed	124	4	0	3	2	0	11	2
1.24493	HARQ FD Txed	124	4	0	1	2	0	11	2
1.24493	HARQ FD Txed	124	4	0	3	1	0	11	2
1.24493	HARQ FD Txed	124	4	0	1	1	0	11	2
1.24507	DL DCI Rxed	124	5	0	1	1	0	13	2
1.24507	DL DCI Rxed	124	5	0	1	2	0	13	2
1.24507	DL DCI Rxed	124	5	0	3	1	0	13	2
1.24507	DL DCI Rxed	124	5	0	3	2	0	13	2
1.24593	HARQ FD Txed	124	5	0	1	1	0	15	2
1.24593	HARQ FD Txed	124	5	0	3	2	0	15	2
1.24593	HARQ FD Txed	124	5	0	1	2	0	15	2
1.24593	HARQ FD Txed	124	5	0	3	1	0	15	2
1.24607	DL DCI Rxed	124	6	0	1	1	0	12	2
1.24607	DL DCI Rxed	124	6	0	1	2	0	12	2
1.24607	DL DCI Rxed	124	6	0	3	1	0	12	2
1.24607	DL DCI Rxed	124	6	0	3	2	0	12	2
1.24693	HARQ FD Txed	124	6	0	1	2	0	14	2
1.24693	HARQ FD Txed	124	6	0	3	2	0	14	2
1.24693	HARQ FD Txed	124	6	0	1	1	0	14	2
1.24693	HARQ FD Txed	124	6	0	3	1	0	14	2
1.24707	DL DCI Rxed	124	7	0	1	1	0	11	2
1.24707	DL DCI Rxed	124	7	0	1	2	0	11	2
1.24707	DL DCI Rxed	124	7	0	3	1	0	11	2
1.24707	DL DCI Rxed	124	7	0	3	2	0	11	2
1.24793	HARQ FD Txed	124	7	0	3	1	0	13	2
1.24793	HARQ FD Txed	124	7	0	1	2	0	13	2
1.24793	HARQ FD Txed	124	7	0	3	2	0	13	2
1.24793	HARQ FD Txed	124	7	0	1	1	0	13	2
1.24807	DL DCI Rxed	124	8	0	1	1	0	15	2
1.24807	DL DCI Rxed	124	8	0	1	2	0	15	2
1.24807	DL DCI Rxed	124	8	0	3	1	0	15	2
1.24807	DL DCI Rxed	124	8	0	3	2	0	15	2
1.24893	HARQ FD Txed	124	8	0	3	2	0	12	2
1.24893	HARQ FD Txed	124	8	0	1	2	0	12	2
1.24893	HARQ FD Txed	124	8	0	3	1	0	12	2
1.24893	HARQ FD Txed	124	8	0	1	1	0	12	2
1.24907	DL DCI Rxed	124	9	0	1	1	0	14	2
1.24907	DL DCI Rxed	124	9	0	1	2	0	14	2
1.24907	DL DCI Rxed	124	9	0	3	1	0	14	2
1.24907	DL DCI Rxed	124	9	0	3	2	0	14	2
1.24993	HARQ FD Txed	124	9	0	3	2	0	11	2
1.24993	HARQ FD Txed	124	9	0	1	2	0	11	2
1.24993	HARQ FD Txed	124	9	0	3	1	0	11	2
1.24993	HARQ FD Txed	124	9	0	1	1	0	11	2
1.25007	DL DCI Rxed	125	0	0	1	1	0	13	2
1.25007	DL DCI Rxed	125	0	0	1	2	0	13	2
1.25007	DL DCI Rxed	125	0	0	3	1	0	13	2
1.25007	DL DCI Rxed	125	0	0	3	2	0	13	2
1.25093	HARQ FD Txed	125	0	0	3	2	0	15	2
1.25093	HARQ FD Txed	125	0	0	1	2	0	15	2
1.25093	HARQ FD Txed	125	0	0	3	1	0	15	2
1.25093	HARQ FD Txed	125	0	0	1	1	0	15	2
1.25107	DL DCI Rxed	125	1	0	1	1	0	12	2
1.25107	DL DCI Rxed	125	1	0	1	2	0	12	2
1.25107	DL DCI Rxed	125	1	0	3	1	0	12	2
1.25107	DL DCI Rxed	125	1	0	3	2	0	12	2
1.25193	HARQ FD Txed	125	1	0	3	2	0	14	2
1.25193	HARQ FD Txed	125	1	0	1	2	0	14	2
1.25193	HARQ FD Txed	125	1	0	3	1	0	14	2
1.25193	HARQ FD Txed	125	1	0	1	1	0	14	2
1.25207	DL DCI Rxed	125	2	0	1	1	0	11	2
1.25207	DL DCI Rxed	125	2	0	1	2	0	11	2
1.25207	DL DCI Rxed	125	2	0	3	1	0	11	2
1.25207	DL DCI Rxed	125	2	0	3	2	0	11	2
1.25293	HARQ FD Txed	125	2	0	3	2	0	13	2
1.25293	HARQ FD Txed	125	2	0	1	2	0	13	2
1.25293	HARQ FD Txed	125	2	0	3	1	0	13	2
1.25293	HARQ FD Txed	125	2	0	1	1	0	13	2
1.25307	DL DCI Rxed	125	3	0	1	1	0	15	2
1.25307	DL DCI Rxed	125	3	0	1	2	0	15	2
1.25307	DL DCI Rxed	125	3	0	3	1	0	15	2
1.25307	DL DCI Rxed	125	3	0	3	2	0	15	2
1.25393	HARQ FD Txed	125	3	0	3	2	0	12	2
1.25393	HARQ FD Txed	125	3	0	1	2	0	12	2
1.25393	HARQ FD Txed	125	3	0	3	1	0	12	2
1.25393	HARQ FD Txed	125	3	0	1	1	0	12	2
1.25407	DL DCI Rxed	125	4	0	1	1	0	14	2
1.25407	DL DCI Rxed	125	4	0	1	2	0	14	2
1.25407	DL DCI Rxed	125	4	0	3	1	0	14	2
1.25407	DL DCI Rxed	125	4	0	3	2	0	14	2
1.25493	HARQ FD Txed	125	4	0	3	2	0	11	2
1.25493	HARQ FD Txed	125	4	0	1	2	0	11	2
1.25493	HARQ FD Txed	125	4	0	3	1	0	11	2
1.25493	HARQ FD Txed	125	4	0	1	1	0	11	2
1.25507	DL DCI Rxed	125	5	0	1	1	0	13	2
1.25507	DL DCI Rxed	125	5	0	1	2	0	13	2
1.25507	DL DCI Rxed	125	5	0	3	1	0	13	2
1.25507	DL DCI Rxed	125	5	0	3	2	0	13	2
1.25593	HARQ FD Txed	125	5	0	3	2	0	15	2
1.25593	HARQ FD Txed	125	5	0	1	2	0	15	2
1.25593	HARQ FD Txed	125	5	0	3	1	0	15	2
1.25593	HARQ FD Txed	125	5	0	1	1	0	15	2
1.25607	DL DCI Rxed	125	6	0	1	1	0	12	2
1.25607	DL DCI Rxed	125	6	0	1	2	0	12	2
1.25607	DL DCI Rxed	125	6	0	3	1	0	12	2
1.25607	DL DCI Rxed	125	6	0	3	2	0	12	2
1.25693	HARQ FD Txed	125	6	0	3	2	0	14	2
1.25693	HARQ FD Txed	125	6	0	1	2	0	14	2
1.25693	HARQ FD Txed	125	6	0	3	1	0	14	2
1.25693	HARQ FD Txed	125	6	0	1	1	0	14	2
1.25707	DL DCI Rxed	125	7	0	1	1	0	11	2
1.25707	DL DCI Rxed	125	7	0	1	2	0	11	2
1.25707	DL DCI Rxed	125	7	0	3	1	0	11	2
1.25707	DL DCI Rxed	125	7	0	3	2	0	11	2
1.25793	HARQ FD Txed	125	7	0	1	1	0	13	2
1.25793	HARQ FD Txed	125	7	0	3	2	0	13	2
1.25793	HARQ FD Txed	125	7	0	1	2	0	13	2
1.25793	HARQ FD Txed	125	7	0	3	1	0	13	2
1.25807	DL DCI Rxed	125	8	0	1	1	0	15	2
1.25807	DL DCI Rxed	125	8	0	1	2	0	15	2
1.25807	DL DCI Rxed	125	8	0	3	1	0	15	2
1.25807	DL DCI Rxed	125	8	0	3	2	0	15	2
1.25893	HARQ FD Txed	125	8	0	1	1	0	12	2
1.25893	HARQ FD Txed	125	8	0	3	2	0	12	2
1.25893	HARQ FD Txed	125	8	0	1	2	0	12	2
1.25893	HARQ FD Txed	125	8	0	3	1	0	12	2
1.25907	DL DCI Rxed	125	9	0	1	1	0	14	2
1.25907	DL DCI Rxed	125	9	0	1	2	0	14	2
1.25907	DL DCI Rxed	125	9	0	3	1	0	14	2
1.25907	DL DCI Rxed	125	9	0	3	2	0	14	2
1.25993	HARQ FD Txed	125	9	0	1	2	0	11	2
1.25993	HARQ FD Txed	125	9	0	3	2	0	11	2
1.25993	HARQ FD Txed	125	9	0	1	1	0	11	2
1.25993	HARQ FD Txed	125	9	0	3	1	0	11	2
1.26007	DL DCI Rxed	126	0	0	1	1	0	13	2
1.26007	DL DCI Rxed	126	0	0	1	2	0	13	2
1.26007	DL DCI Rxed	126	0	0	3	1	0	13	2
1.26007	DL DCI Rxed	126	0	0	3	2	0	13	2
1.26093	HARQ FD Txed	126	0	0	3	1	0	15	2
1.26093	HARQ FD Txed	126	0	0	1	2	0	15	2
1.26093	HARQ FD Txed	126	0	0	3	2	0	15	2
1.26093	HARQ FD Txed	126	0	0	1	1	0	15	2
1.26107	DL DCI Rxed	126	1	0	1	1	0	12	2
1.26107	DL DCI Rxed	126	1	0	1	2	0	12	2
1.26107	DL DCI Rxed	126	1	0	3	1	0	12	2
1.26107	DL DCI Rxed	126	1	0	3	2	0	12	2
1.26193	HARQ FD Txed	126	1	0	1	2	0	14	2
1.26193	HARQ FD Txed	126	1	0	3	1	0	14	2
1.26193	HARQ FD Txed	126	1	0	1	1	0	14	2
1.26193	HARQ FD Txed	126	1	0	3	2	0	14	2
1.26207	DL DCI Rxed	126	2	0	1	1	0	11	2
1.26207	DL DCI Rxed	126	2	0	1	2	0	11	2
1.26207	DL DCI Rxed	126	2	0	3	1	0	11	2
1.26207	DL DCI Rxed	126	2	0	3	2	0	11	2
1.26293	HARQ FD Txed	126	2	0	1	2	0	13	2
1.26293	HARQ FD Txed	126	2	0	3	2	0	13	2
1.26293	HARQ FD Txed	126	2	0	3	1	0	13	2
1.26293	HARQ FD Txed	126	2	0	1	1	0	13	2
1.26307	DL DCI Rxed	126	3	0	1	1	0	15	2
1.26307	DL DCI Rxed	126	3	0	1	2	0	15	2
1.26307	DL DCI Rxed	126	3	0	3	1	0	15	2
1.26307	DL DCI Rxed	126	3	0	3	2	0	15	2
1.26393	HARQ FD Txed	126	3	0	1	2	0	12	2
1.26393	HARQ FD Txed	126	3	0	3	2	0	12	2
1.26393	HARQ FD Txed	126	3	0	3	1	0	12	2
1.26393	HARQ FD Txed	126	3	0	1	1	0	12	2
1.26407	DL DCI Rxed	126	4	0	1	1	0	14	2
1.26407	DL DCI Rxed	126	4	0	1	2	0	14	2
1.26407	DL DCI Rxed	126	4	0	3	1	0	14	2
1.26407	DL DCI Rxed	126	4	0	3	2	0	14	2
1.26493	HARQ FD Txed	126	4	0	1	2	0	11	2
1.26493	HARQ FD Txed	126	4	0	3	2	0	11	2
1.26493	HARQ FD Txed	126	4	0	3	1	0	11	2
1.26493	HARQ FD Txed	126	4	0	1	1	0	11	2
1.26507	DL DCI Rxed	126	5	0	1	1	0	13	2
1.26507	DL DCI Rxed	126	5	0	1	2	0	13	2
1.26507	DL DCI Rxed	126	5	0	3	1	0	13	2
1.26507	DL DCI Rxed	126	5	0	3	2	0	13	2
1.26593	HARQ FD Txed	126	5	0	1	2	0	15	2
1.26593	HARQ FD Txed	126	5	0	3	2	0	15	2
1.26593	HARQ FD Txed	126	5	0	3	1	0	15	2
1.26593	HARQ FD Txed	126	5	0	1	1	0	15	2
1.26607	DL DCI Rxed	126	6	0	1	1	0	12	2
1.26607	DL DCI Rxed	126	6	0	1	2	0	12	2
1.26607	DL DCI Rxed	126	6	0	3	1	0	12	2
1.26607	DL DCI Rxed	126	6	0	3	2	0	12	2
1.26693	HARQ FD Txed	126	6	0	1	2	0	14	2
1.26693	HARQ FD Txed	126	6	0	3	2	0	14	2
1.26693	HARQ FD Txed	126	6	0	3	1	0	14	2
1.26693	HARQ FD Txed	126	6	0	1	1	0	14	2
1.26707	DL DCI Rxed	126	7	0	1	1	0	11	2
1.26707	DL DCI Rxed	126	7	0	1	2	0	11	2
1.26707	DL DCI Rxed	126	7	0	3	1	0	11	2
1.26707	DL DCI Rxed	126	7	0	3	2	0	11	2
1.26793	HARQ FD Txed	126	7	0	1	2	0	13	2
1.26793	HARQ FD Txed	126	7	0	3	2	0	13	2
1.26793	HARQ FD Txed	126	7	0	3	1	0	13	2
1.26793	HARQ FD Txed	126	7	0	1	1	0	13	2
1.26807	DL DCI Rxed	126	8	0	1	1	0	15	2
1.26807	DL DCI Rxed	126	8	0	1	2	0	15	2
1.26807	DL DCI Rxed	126	8	0	3	1	0	15	2
1.26807	DL DCI Rxed	126	8	0	3	2	0	15	2
1.26893	HARQ FD Txed	126	8	0	3	1	0	12	2
1.26893	HARQ FD Txed	126	8	0	1	2	0	12	2
1.26893	HARQ FD Txed	126	8	0	3	2	0	12	2
1.26893	HARQ FD Txed	126	8	0	1	1	0	12	2
1.26907	DL DCI Rxed	126	9	0	1	1	0	14	2
1.26907	DL DCI Rxed	126	9	0	1	2	0	14	2
1.26907	DL DCI Rxed	126	9	0	3	1	0	14	2
1.26907	DL DCI Rxed	126	9	0	3	2	0	14	2
1.26993	HARQ FD Txed	126	9	0	3	2	0	11	2
1.26993	HARQ FD Txed	126	9	0	1	2	0	11	2
1.26993	HARQ FD Txed	126	9	0	3	1	0	11	2
1.26993	HARQ FD Txed	126	9	0	1	1	0	11	2
1.27007	DL DCI Rxed	127	0	0	1	1	0	13	2
1.27007	DL DCI Rxed	127	0	0	1	2	0	13	2
1.27007	DL DCI Rxed	127	0	0	3	1	0	13	2
1.27007	DL DCI Rxed	127	0	0	3	2	0	13	2
1.27093	HARQ FD Txed	127	0	0	3	1	0	15	2
1.27093	HARQ FD Txed	127	0	0	1	2	0	15	2
1.27093	HARQ FD Txed	127	0	0	3	2	0	15	2
1.27093	HARQ FD Txed	127	0	0	1	1	0	15	2
1.27107	DL DCI Rxed	127	1	0	1	1	0	12	2
1.27107	DL DCI Rxed	127	1	0	1	2	0	12	2
1.27107	DL DCI Rxed	127	1	0	3	1	0	12	2
1.27107	DL DCI Rxed	127	1	0	3	2	0	12	2
1.27193	HARQ FD Txed	127	1	0	3	2	0	14	2
1.27193	HARQ FD Txed	127	1	0	1	2	0	14	2
1.27193	HARQ FD Txed	127	1	0	3	1	0	14	2
1.27193	HARQ FD Txed	127	1	0	1	1	0	14	2
1.27207	DL DCI Rxed	127	2	0	1	1	0	11	2
1.27207	DL DCI Rxed	127	2	0	1	2	0	11	2
1.27207	DL DCI Rxed	127	2	0	3	1	0	11	2
1.27207	DL DCI Rxed	127	2	0	3	2	0	11	2
1.27293	HARQ FD Txed	127	2	0	3	2	0	13	2
1.27293	HARQ FD Txed	127	2	0	1	2	0	13	2
1.27293	HARQ FD Txed	127	2	0	3	1	0	13	2
1.27293	HARQ FD Txed	127	2	0	1	1	0	13	2
1.27307	DL DCI Rxed	127	3	0	1	1	0	15	2
1.27307	DL DCI Rxed	127	3	0	1	2	0	15	2
1.27307	DL DCI Rxed	127	3	0	3	1	0	15	2
1.27307	DL DCI Rxed	127	3	0	3	2	0	15	2
1.27393	HARQ FD Txed	127	3	0	3	2	0	12	2
1.27393	HARQ FD Txed	127	3	0	1	2	0	12	2
1.27393	HARQ FD Txed	127	3	0	3	1	0	12	2
1.27393	HARQ FD Txed	127	3	0	1	1	0	12	2
1.27407	DL DCI Rxed	127	4	0	1	1	0	14	2
1.27407	DL DCI Rxed	127	4	0	1	2	0	14	2
1.27407	DL DCI Rxed	127	4	0	3	1	0	14	2
